Repository's Location,Branch,Author's GitHub ID, Author's Email, Author's Display Name,Author's Git Author Name,Ignore Glob List
https://github.com/CS2103-AY1819S2-W17-2/main.git,master,wSemis,,WAN...ANG,wSemis
https://github.com/CS2103-AY1819S2-W17-3/main.git,master,Jackimaru96,,JAC...JIE,Jackimaru96
https://github.com/CS2103-AY1819S2-W17-3/main.git,master,kjiaxuan,,KOK...UAN,kjiaxuan
https://github.com/CS2103-AY1819S2-W17-3/main.git,master,geezlouisee,,LOU...ING,geezlouisee
https://github.com/CS2103-AY1819S2-W17-3/main.git,master,JeremyLoye,,LOY...EMY,JeremyLoye
https://github.com/CS2103-AY1819S2-W17-3/main.git,master,eugeneyl,,YON...ENE,eugeneyl
https://github.com/CS2103-AY1819S2-W17-4/main.git,master,kev-inc,,KEV...ONG,kev-inc
https://github.com/CS2103-AY1819S2-W17-4/main.git,master,pdnm,,PHA...INH,pdnm
https://github.com/CS2103-AY1819S2-W17-4/main.git,master,rahulb99,,RAH...AID,rahulb99
https://github.com/CS2103-AY1819S2-W17-4/main.git,master,tehwenyi,,TEH... YI,tehwenyi
https://github.com/CS2103-AY1819S2-W17-4/main.git,master,yunjun199321,,WU ...JUN,yunjun199321
https://github.com/CS2103-AY1819S2-T12-1/main.git,master,sreycodes,,SIP...ANS,sreycodes
https://github.com/CS2103-AY1819S2-T12-1/main.git,master,Tejas2805,,TEJ...NIA,Tejas2805
https://github.com/CS2103-AY1819S2-T12-1/main.git,master,ZhangCX10032,,ZHA...NXI,ZhangCX10032
https://github.com/CS2103-AY1819S2-T12-1/main.git,master,nerrons,,ZHA...IAN,nerrons
https://github.com/CS2103-AY1819S2-T12-2/main.git,master,lungsin,,KWE...SIN,lungsin
https://github.com/CS2103-AY1819S2-T12-2/main.git,master,lucatriglia,,LUC...LIA,lucatriglia
https://github.com/CS2103-AY1819S2-T12-2/main.git,master,robincyu,,ROB... YU,robincyu
https://github.com/CS2103-AY1819S2-T12-2/main.git,master,sergiovieri,,SER...ERI,sergiovieri
https://github.com/CS2103-AY1819S2-T12-3/main.git,master,kevvvinn,,LAW...VIN,kevvvinn
https://github.com/CS2103-AY1819S2-T12-3/main.git,master,JonathanLeeWH,,LEE...HAN,JonathanLeeWH
https://github.com/CS2103-AY1819S2-T12-3/main.git,master,melpulomas,,MEL...ITO,melpulomas
https://github.com/CS2103-AY1819S2-T12-3/main.git,master,flxffy,,ONG...HUI,flxffy
https://github.com/CS2103-AY1819S2-T12-3/main.git,master,jtankw3,,TAN...SON,jtankw3
https://github.com/CS2103-AY1819S2-T12-4/main.git,master,lormee94,,JER...LOW,lormee94
https://github.com/CS2103-AY1819S2-T12-4/main.git,master,jetkan-yk,,KAN...ENG,jetkan-yk
https://github.com/CS2103-AY1819S2-T12-4/main.git,master,WeiTangLau,,LAU...ANG,WeiTangLau
https://github.com/CS2103-AY1819S2-T12-4/main.git,master,ptvrajsk,,PRI...MAR,ptvrajsk
